Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Brighton East,4/25 Cluden St,2,u,910000.0,S,Woodards,13/05/2017,10.7,3187.0,2.0,1.0,3.0,238.0,,,Bayside,-379.126,1.450.105,Southern Metropolitan,6938.0
Brighton East,1 Curzon St,3,h,1975000.0,S,Kay,13/05/2017,10.7,3187.0,3.0,1.0,2.0,688.0,,,Bayside,-379.212,145.013,Southern Metropolitan,6938.0
Brighton East,40 Hodder St,3,h,1635000.0,S,Buxton,13/05/2017,10.7,3187.0,3.0,1.0,1.0,597.0,131.0,1925.0,Bayside,-379.064,1.450.229,Southern Metropolitan,6938.0
Brighton East,22 Milliara Gr,8,h,1880000.0,VB,Buxton,13/05/2017,10.7,3187.0,8.0,3.0,3.0,614.0,,,Bayside,-379.097,1.450.161,Southern Metropolitan,6938.0
Brighton East,5 Valdemar Ct,3,h,1743000.0,S,Marshall,13/05/2017,10.7,3187.0,3.0,1.0,2.0,590.0,,,Bayside,-379.287,1.450.273,Southern Metropolitan,6938.0
Brighton East,12 Agnew St,3,h,2291000.0,S,Marshall,20/05/2017,10.7,3187.0,3.0,2.0,2.0,530.0,,1886.0,Bayside,-379.119,145.011,Southern Metropolitan,6938.0
Brighton East,7 Roberts Ct,3,h,1270000.0,VB,Ray,20/05/2017,10.7,3187.0,3.0,1.0,3.0,724.0,,,,-379.291,1.450.297,Southern Metropolitan,6938.0
Brighton East,239 South Rd,3,h,1400000.0,S,Buxton,20/05/2017,10.7,3187.0,3.0,1.0,2.0,677.0,,,Bayside,-379.304,1.450.151,Southern Metropolitan,6938.0
Brighton East,6 Coronation St,3,h,1640000.0,S,Hodges,22/04/2017,10.7,3187.0,3.0,1.0,1.0,590.0,,,Bayside,-379.012,14.500.799.999.999.900,Southern Metropolitan,6938.0
Brighton East,7 Holmhurst Ct,4,t,1700000.0,PI,Hodges,29/04/2017,10.7,3187.0,4.0,3.0,2.0,312.0,118.0,1950.0,Bayside,-379.295,1.450.144,Southern Metropolitan,6938.0
Brighton East,55 Milroy St,5,h,1900000.0,PI,Hodges,29/04/2017,10.7,3187.0,5.0,3.0,2.0,583.0,271.0,2009.0,Bayside,-379.057,1.450.101,Southern Metropolitan,6938.0
Brighton East,7/36 Union St,3,t,972000.0,S,Gary,29/04/2017,10.7,3187.0,3.0,2.0,1.0,119.0,160.0,2000.0,Bayside,-379.084,1.450.118,Southern Metropolitan,6938.0
Brunswick,129 Glenlyon Rd,3,h,1652000.0,S,Jellis,06/05/2017,5.2,3056.0,3.0,1.0,2.0,506.0,196.8,1921.0,Moreland,-377.723,1.449.694,Northern Metropolitan,11918.0
Brunswick,3/15 Mitchell St,2,u,735000.0,SP,Walshe,06/05/2017,5.2,3056.0,2.0,1.0,2.0,173.0,77.0,1970.0,Moreland,-377.586,1.449.653,Northern Metropolitan,11918.0
Brunswick,217 Victoria St,3,h,1210000.0,S,Woodards,06/05/2017,5.2,3056.0,3.0,1.0,0.0,282.0,112.0,1900.0,Moreland,-377.674,144.966,Northern Metropolitan,11918.0
Brunswick,4/287 Albion St,1,h,412000.0,S,Nelson,08/04/2017,5.2,3056.0,1.0,1.0,1.0,85.0,,,Moreland,-377.598,1.449.563,Northern Metropolitan,11918.0
Brunswick,2/199 Barkly St,1,u,528000.0,S,Nelson,08/04/2017,5.2,3056.0,1.0,1.0,1.0,0.0,58.0,2010.0,Moreland,-377.767,1.449.676,Northern Metropolitan,11918.0
Brunswick,10 Bennie St,3,h,1115000.0,S,Caine,08/04/2017,5.2,3056.0,3.0,1.0,1.0,249.0,116.0,1925.0,Moreland,-377.669,1.449.664,Northern Metropolitan,11918.0
Brunswick,373 Brunswick Rd,3,h,1300000.0,VB,Nelson,08/04/2017,5.2,3056.0,3.0,2.0,3.0,299.0,,,Moreland,-377.759,144.952,Northern Metropolitan,11918.0
Brunswick,2/15 De Carle St,2,u,320000.0,S,Ray,08/04/2017,5.2,3056.0,2.0,1.0,1.0,638.0,48.0,1970.0,Moreland,-37.762,1.449.647,Northern Metropolitan,11918.0
Brunswick,1 Denman St,4,h,1500000.0,PI,Jellis,08/04/2017,5.2,3056.0,4.0,2.0,1.0,459.0,,,Moreland,-377.548,1.449.545,Northern Metropolitan,11918.0
Brunswick,38 Edward St,3,h,1260000.0,S,Jellis,08/04/2017,5.2,3056.0,3.0,2.0,1.0,192.0,120.0,1910.0,Moreland,-377.743,1.449.637,Northern Metropolitan,11918.0
Brunswick,1/19 Manallack St,4,h,1210000.0,SP,Woodards,08/04/2017,5.2,3056.0,4.0,2.0,1.0,373.0,200.0,2009.0,Moreland,-377.733,1.449.599,Northern Metropolitan,11918.0
Brunswick,10 Staley St,3,h,1200000.0,S,Nelson,08/04/2017,5.2,3056.0,3.0,1.0,1.0,318.0,,1927.0,Moreland,-377.648,1.449.633,Northern Metropolitan,11918.0
Brunswick,8/93 Tinning St,1,u,315000.0,S,Jellis,08/04/2017,5.2,3056.0,1.0,1.0,1.0,1403.0,,,Moreland,-377.591,1.449.577,Northern Metropolitan,11918.0
Brunswick,17 Ballarat St,2,h,830000.0,VB,Nelson,13/05/2017,5.2,3056.0,2.0,1.0,1.0,153.0,,,Moreland,-37.766,1.449.609,Northern Metropolitan,11918.0
Brunswick,94 Davies St,4,h,1385000.0,PI,Jellis,13/05/2017,5.2,3056.0,4.0,2.0,4.0,650.0,173.45,1950.0,Moreland,-377.575,1.449.716,Northern Metropolitan,11918.0
Brunswick,25/5 Evans St,3,t,981000.0,SP,Nelson,13/05/2017,5.2,3056.0,3.0,2.0,1.0,122.0,140.0,2012.0,Moreland,-377.698,1.449.661,Northern Metropolitan,11918.0
Brunswick,7/675 Park St,1,u,418000.0,SP,Harcourts,13/05/2017,5.2,3056.0,1.0,1.0,1.0,0.0,51.0,1970.0,Moreland,-377.783,1.449.635,Northern Metropolitan,11918.0
Brunswick,7/200 Albion St,2,u,585000.0,PI,Jellis,20/05/2017,5.2,3056.0,2.0,1.0,1.0,430.0,258.0,2006.0,Moreland,-377.609,1.449.623,Northern Metropolitan,11918.0
Brunswick,6/1 Heller St,4,h,1900000.0,VB,Nelson,20/05/2017,5.2,3056.0,4.0,3.0,2.0,0.0,212.0,2012.0,Moreland,-37.775,1.449.513,Northern Metropolitan,11918.0
Brunswick,41 Mountfield St,3,h,1450000.0,S,Jellis,20/05/2017,5.2,3056.0,3.0,1.0,2.0,304.0,,,Moreland,-37.762,1.449.678,Northern Metropolitan,11918.0
Brunswick,286 Barkly St,1,h,1200000.0,S,Barry,22/04/2017,5.2,3056.0,1.0,1.0,0.0,225.0,,,Moreland,-377.761,1.449.593,Northern Metropolitan,11918.0
Brunswick,1/135 Brunswick Rd,2,t,600000.0,PI,Ray,22/04/2017,5.2,3056.0,2.0,1.0,1.0,109.0,,2011.0,Moreland,-377.778,1.449.683,Northern Metropolitan,11918.0
Brunswick,68 Gold St,3,h,1075000.0,S,Nelson,22/04/2017,5.2,3056.0,3.0,1.0,0.0,222.0,,,Moreland,-377.743,1.449.569,Northern Metropolitan,11918.0
Brunswick,13 Goodman St,2,h,884000.0,SP,Jellis,22/04/2017,5.2,3056.0,2.0,1.0,0.0,148.0,75.0,1890.0,Moreland,-377.731,1.449.568,Northern Metropolitan,11918.0
Brunswick,64 Tinning St,3,h,957000.0,SP,hockingstuart,22/04/2017,5.2,3056.0,3.0,1.0,2.0,80.0,,,Moreland,-377.589,1.449.588,Northern Metropolitan,11918.0
Brunswick,2/139 Union St,2,u,480000.0,VB,Brad,22/04/2017,5.2,3056.0,2.0,1.0,1.0,557.0,57.0,1960.0,Moreland,-377.732,144.951,Northern Metropolitan,11918.0
Brunswick,251 Albion St,4,h,1650000.0,S,Brad,29/04/2017,5.2,3056.0,4.0,2.0,4.0,670.0,,,Moreland,-377.602,1.449.591,Northern Metropolitan,11918.0
Brunswick,11 Garnet St,3,h,1440000.0,S,Jellis,29/04/2017,5.2,3056.0,3.0,1.0,1.0,408.0,,,Moreland,-377.587,1.449.529,Northern Metropolitan,11918.0
Brunswick,9 Goodman St,2,h,955000.0,S,Woodards,29/04/2017,5.2,3056.0,2.0,1.0,0.0,1328.0,,1880.0,Moreland,-377.731,1.449.568,Northern Metropolitan,11918.0
Brunswick East,164 Blyth St,4,h,1310000.0,S,Jellis,08/04/2017,4.5,3057.0,4.0,1.0,2.0,449.0,159.0,1930.0,Moreland,-377.671,1.449.762,Northern Metropolitan,5533.0
Brunswick East,22 Hickford St,2,h,1283000.0,S,Jellis,13/05/2017,4.5,3057.0,2.0,1.0,1.0,263.0,109.0,1910.0,Moreland,-377.661,1.449.742,Northern Metropolitan,5533.0
Brunswick East,7 Leyden St,2,h,1025000.0,S,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,0.0,121.0,,,Moreland,-377.744,1.449.733,Northern Metropolitan,5533.0
Brunswick East,5 Linden St,2,h,1015000.0,S,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,0.0,137.0,67.0,1890.0,Moreland,-377.738,1.449.733,Northern Metropolitan,5533.0
Brunswick East,503/200 Lygon St,2,u,500000.0,S,Jellis,13/05/2017,4.5,3057.0,2.0,1.0,1.0,1556.0,,2013.0,Moreland,-377.721,1.449.719,Northern Metropolitan,5533.0
Brunswick East,906/330 Lygon St,2,u,550000.0,SP,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,1.0,1611.0,,,Moreland,-377.685,1.449.724,Northern Metropolitan,5533.0
Brunswick East,1/134 Mitchell St,2,u,460000.0,SP,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,1.0,0.0,,,Moreland,-37.76,1.449.757,Northern Metropolitan,5533.0
Brunswick East,235 Nicholson St,1,h,1185000.0,S,Nicholson,13/05/2017,4.5,3057.0,1.0,1.0,0.0,365.0,,,Moreland,-377.667,1.449.802,Northern Metropolitan,5533.0
Brunswick East,15/67 Nicholson St,2,u,435000.0,SP,Pagan,13/05/2017,4.5,3057.0,2.0,1.0,1.0,0.0,70.0,2011.0,Moreland,-377.755,1.449.786,Northern Metropolitan,5533.0
Brunswick East,41 Gear St,2,t,690000.0,S,Jellis,20/05/2017,4.5,3057.0,2.0,1.0,1.0,3886.0,,,Moreland,-377.762,1.449.771,Northern Metropolitan,5533.0
Brunswick East,314/360 Lygon St,1,u,385000.0,VB,Jellis,20/05/2017,4.5,3057.0,1.0,1.0,1.0,0.0,,,Moreland,-377.679,1.449.725,Northern Metropolitan,5533.0
Brunswick East,3/6 Methven St,2,u,632000.0,S,McDonald,20/05/2017,4.5,3057.0,2.0,1.0,2.0,65.0,,1960.0,Moreland,-377.724,1.449.741,Northern Metropolitan,5533.0
Brunswick East,9/211 Weston St,2,u,835000.0,SP,Jellis,20/05/2017,4.5,3057.0,2.0,1.0,2.0,0.0,96.0,2005.0,Moreland,-377.761,144.975,Northern Metropolitan,5533.0
Brunswick East,7 Weigall St,3,h,1500000.0,S,Jellis,22/04/2017,4.5,3057.0,3.0,1.0,3.0,446.0,125.0,1940.0,Moreland,-377.682,1.449.835,Northern Metropolitan,5533.0
Brunswick West,1/5 Allard St,2,u,407500.0,SP,hockingstuart,06/05/2017,5.9,3055.0,2.0,1.0,1.0,1097.0,67.0,1970.0,Moreland,-377.686,1.449.421,Northern Metropolitan,7082.0
Brunswick West,6A Duggan St,3,t,670000.0,S,Raine,06/05/2017,5.9,3055.0,3.0,1.0,2.0,176.0,,2000.0,Moreland,-377.597,1.449.404,Northern Metropolitan,7082.0
Brunswick West,22 Henderson St,2,h,825000.0,PI,Nelson,06/05/2017,5.9,3055.0,2.0,1.0,0.0,207.0,77.0,1950.0,Moreland,-377.622,1.449.406,Northern Metropolitan,7082.0
Brunswick West,1 McLean St,3,h,645000.0,SP,Nelson,06/05/2017,5.9,3055.0,3.0,3.0,1.0,131.0,109.0,2008.0,Moreland,-377.559,1.449.378,Northern Metropolitan,7082.0
Brunswick West,48 Smith St,3,h,1222000.0,S,Nelson,08/04/2017,5.9,3055.0,3.0,1.0,1.0,380.0,,,Moreland,-377.677,144.946,Northern Metropolitan,7082.0
Brunswick West,28 Cadman St,3,h,1060000.0,S,Walshe,13/05/2017,5.9,3055.0,3.0,1.0,2.0,465.0,,,Moreland,-377.572,1.449.486,Northern Metropolitan,7082.0
Brunswick West,63A Hunter St,3,h,1220000.0,S,Woodards,13/05/2017,5.9,3055.0,3.0,1.0,1.0,335.0,113.0,1940.0,Moreland,-37.766,144.945,Northern Metropolitan,7082.0
Brunswick West,4 James St,3,h,1097000.0,S,Walshe,13/05/2017,5.9,3055.0,3.0,1.0,1.0,372.0,,,Moreland,-377.634,1.449.434,Northern Metropolitan,7082.0
Brunswick West,10 Shamrock St,3,h,1100000.0,VB,Nelson,13/05/2017,5.9,3055.0,3.0,2.0,1.0,169.0,139.0,1900.0,Moreland,-377.585,1.449.504,Northern Metropolitan,7082.0
Brunswick West,16 Coronation St,3,h,1270000.0,S,Nelson,20/05/2017,5.9,3055.0,3.0,1.0,1.0,526.0,,,Moreland,-377.735,1.449.445,Northern Metropolitan,7082.0
Brunswick West,2/31 Cumming St,3,t,670000.0,PI,Nelson,20/05/2017,5.9,3055.0,3.0,1.0,2.0,109.0,104.0,2010.0,Moreland,-377.609,1.449.416,Northern Metropolitan,7082.0
Brunswick West,2/11 Howson St,2,u,640000.0,S,RW,20/05/2017,5.9,3055.0,2.0,1.0,1.0,559.0,57.0,1970.0,Moreland,-377.707,1.449.488,Northern Metropolitan,7082.0
Brunswick West,507 Brunswick Rd,3,h,1200000.0,PI,Nelson,29/04/2017,5.9,3055.0,3.0,1.0,2.0,683.0,,,Moreland,-377.744,1.449.396,Northern Metropolitan,7082.0
Brunswick West,4/17 Howson St,2,h,545000.0,VB,Jellis,29/04/2017,5.9,3055.0,2.0,1.0,1.0,0.0,59.0,1970.0,Moreland,-377.711,1.449.487,Northern Metropolitan,7082.0
Brunswick West,141 Pearson St,4,h,1205000.0,S,Nelson,29/04/2017,5.9,3055.0,4.0,2.0,2.0,518.0,160.0,1980.0,Moreland,-377.606,1.449.499,Northern Metropolitan,7082.0
Bulleen,1/15 Allen St,3,u,860000.0,S,Jellis,06/05/2017,11.8,3105.0,3.0,1.0,1.0,0.0,110.0,1999.0,Manningham,-377.769,145.088,Eastern Metropolitan,4480.0
Bulleen,2/1 Colite St,2,t,599900.0,S,Barry,06/05/2017,11.8,3105.0,2.0,1.0,2.0,135.0,76.0,1970.0,Manningham,-377.787,1.450.918,Eastern Metropolitan,4480.0
Bulleen,33 Lindsay St,4,h,1540000.0,S,Jellis,06/05/2017,11.8,3105.0,4.0,2.0,2.0,780.0,,,Manningham,-377.766,145.1,Eastern Metropolitan,4480.0
Bulleen,4/62 Manningham Rd,4,t,910000.0,SP,Barry,06/05/2017,11.8,3105.0,4.0,2.0,2.0,190.0,133.0,2000.0,Manningham,-377.664,1.450.884,Eastern Metropolitan,4480.0
Bulleen,22 Russell St,3,h,1100000.0,S,Barry,08/04/2017,11.8,3105.0,3.0,2.0,3.0,709.0,143.0,1970.0,Manningham,-377.612,1.450.968,Eastern Metropolitan,4480.0
Bulleen,4 Robinson Gr,5,h,1730000.0,S,RT,13/05/2017,11.8,3105.0,5.0,4.0,4.0,564.0,185.0,1955.0,Manningham,-377.735,1.450.936,Eastern Metropolitan,4480.0
Bulleen,1/54 Furneaux Gr,5,h,760000.0,VB,Jellis,20/05/2017,11.8,3105.0,5.0,2.0,2.0,411.0,,,Manningham,-377.784,145.091,Eastern Metropolitan,4480.0
Bulleen,7 Mangan St,3,h,794000.0,S,Barry,20/05/2017,11.8,3105.0,3.0,1.0,0.0,353.0,,,Manningham,-377.618,1.450.847,Eastern Metropolitan,4480.0
Bulleen,33 Walter St,3,h,1360000.0,S,Parkes,20/05/2017,11.8,3105.0,3.0,2.0,2.0,746.0,,,Manningham,-377.729,1.451.022,Eastern Metropolitan,4480.0
Bulleen,5 England St,4,h,1207000.0,S,Barry,22/04/2017,11.8,3105.0,4.0,1.0,2.0,607.0,,,Manningham,-377.601,1.450.856,Eastern Metropolitan,4480.0
Burwood,24 Andrews St,6,h,1591000.0,S,Ray,06/05/2017,11.7,3125.0,6.0,2.0,2.0,665.0,209.0,1950.0,Whitehorse,-378.493,1.451.283,Southern Metropolitan,5678.0
Burwood,3/51 Middleborough Rd,2,u,580000.0,S,McGrath,06/05/2017,11.7,3125.0,2.0,1.0,1.0,153.0,,1970.0,Whitehorse,-378.528,1.451.318,Southern Metropolitan,5678.0
Burwood,3/12 Somers St,2,u,605000.0,S,Noel,06/05/2017,11.7,3125.0,2.0,1.0,1.0,81.0,,1965.0,Whitehorse,-378.495,1.450.999,Southern Metropolitan,5678.0
Burwood,1/24 Daniel St,3,t,975000.0,VB,Reed,08/04/2017,11.7,3125.0,3.0,2.0,2.0,267.0,150.0,2012.0,Whitehorse,-378.463,1.451.071,Southern Metropolitan,5678.0
Burwood,68 Somers St,3,h,1465500.0,S,Buxton,08/04/2017,11.7,3125.0,3.0,2.0,3.0,620.0,,,Whitehorse,-378.445,1.451.005,Southern Metropolitan,5678.0
Burwood,1/10 Gillard St,2,h,870000.0,S,Noel,13/05/2017,11.7,3125.0,2.0,1.0,1.0,271.0,160.0,,Whitehorse,-378.512,1.451.145,Southern Metropolitan,5678.0
Burwood,2 Leopold St,3,h,1385000.0,S,Marshall,13/05/2017,11.7,3125.0,3.0,2.0,4.0,697.0,,,Monash,-378.592,1.450.948,Southern Metropolitan,5678.0
Burwood,362 Burwood Hwy,2,h,1815000.0,S,Lindellas,20/05/2017,11.7,3125.0,1.0,1.0,1.0,698.0,196.0,1960.0,Whitehorse,-378.518,1.451.278,Southern Metropolitan,5678.0
Burwood,37 Haig St,3,h,1590000.0,SP,Jellis,20/05/2017,11.7,3125.0,3.0,2.0,4.0,862.0,179.3,1950.0,Monash,-378.603,1.450.979,Southern Metropolitan,5678.0
Burwood,1/13 Johnston St,4,u,813000.0,S,Oriental,20/05/2017,11.7,3125.0,4.0,1.0,2.0,360.0,,1990.0,Whitehorse,-378.499,1.451.306,Southern Metropolitan,5678.0
Burwood,46 Cumming St,4,h,1601000.0,S,McGrath,29/04/2017,11.7,3125.0,4.0,2.0,1.0,863.0,165.0,1940.0,Whitehorse,-378.539,1.451.127,Southern Metropolitan,5678.0
Burwood,19 Pearce St,5,h,1225000.0,S,Buxton,29/04/2017,11.7,3125.0,5.0,1.0,2.0,633.0,182.0,1960.0,Whitehorse,-378.557,1.451.285,Southern Metropolitan,5678.0
Camberwell,114 Through Rd,3,h,1930000.0,S,Nelson,06/05/2017,7.8,3124.0,3.0,1.0,2.0,643.0,116.0,1920.0,Boroondara,-378.405,1.450.924,Southern Metropolitan,8920.0
Camberwell,8 Tyrone St,3,h,2570000.0,S,Marshall,06/05/2017,7.8,3124.0,3.0,2.0,1.0,766.0,,,Boroondara,-378.446,1.450.735,Southern Metropolitan,8920.0
Camberwell,29 Mabel St,4,h,2216000.0,S,Fletchers,08/04/2017,7.8,3124.0,4.0,2.0,0.0,670.0,176.0,1930.0,Boroondara,-378.378,145.089,Southern Metropolitan,8920.0
Camberwell,21 Radnor St,4,h,2110000.0,S,Fletchers,08/04/2017,7.8,3124.0,4.0,1.0,3.0,572.0,150.0,1910.0,Boroondara,-378.411,145.062,Southern Metropolitan,8920.0
Camberwell,3/18 Regent St,2,h,855000.0,S,Woodards,08/04/2017,7.8,3124.0,2.0,1.0,2.0,239.0,,,Boroondara,-378.442,1.450.942,Southern Metropolitan,8920.0
Camberwell,4/24 Seville St,2,u,771000.0,S,Fletchers,08/04/2017,7.8,3124.0,2.0,1.0,1.0,512.0,,,Boroondara,-378.434,1.450.675,Southern Metropolitan,8920.0
Camberwell,49 Bellett St,4,h,2513000.0,S,Marshall,13/05/2017,7.8,3124.0,4.0,2.0,3.0,696.0,,,Boroondara,-378.355,1.450.665,Southern Metropolitan,8920.0
Camberwell,20 Crellin Gr,2,h,1900000.0,S,Noel,13/05/2017,7.8,3124.0,2.0,1.0,3.0,633.0,134.3,1960.0,Boroondara,-378.427,1.450.824,Southern Metropolitan,8920.0
Camberwell,72 Hunter Rd,3,h,1620000.0,S,Jellis,13/05/2017,7.8,3124.0,3.0,2.0,2.0,575.0,155.0,2000.0,Boroondara,-378.378,1.450.909,Southern Metropolitan,8920.0
Camberwell,6 Kingsley St,4,h,3550000.0,S,Marshall,13/05/2017,7.8,3124.0,4.0,2.0,1.0,790.0,251.0,1890.0,Boroondara,-378.269,1.450.661,Southern Metropolitan,8920.0
Camberwell,34 Morey St,4,h,1980000.0,S,Marshall,13/05/2017,7.8,3124.0,4.0,3.0,2.0,728.0,,,Boroondara,-378.416,1.450.959,Southern Metropolitan,8920.0
Camberwell,96A Through Rd,3,h,1861000.0,S,Marshall,13/05/2017,7.8,3124.0,3.0,2.0,2.0,324.0,,,Boroondara,-378.418,1.450.916,Southern Metropolitan,8920.0
Camberwell,10 Wilson Gr,2,h,1402000.0,S,J,13/05/2017,7.8,3124.0,2.0,1.0,0.0,429.0,,,Boroondara,-37.845,145.071,Southern Metropolitan,8920.0
Camberwell,21 Avenue Rd,3,h,1905000.0,S,Marshall,20/05/2017,7.8,3124.0,3.0,1.0,2.0,400.0,145.0,1890.0,Boroondara,-378.333,1.450.616,Southern Metropolitan,8920.0
Camberwell,28 Kintore St,4,h,5020000.0,S,Jellis,20/05/2017,7.8,3124.0,4.0,4.0,3.0,892.0,,,Boroondara,-37.823,1.450.621,Southern Metropolitan,8920.0
Camberwell,30 Moorhouse St,4,h,2990000.0,S,Marshall,20/05/2017,7.8,3124.0,4.0,2.0,2.0,742.0,280.0,1997.0,Boroondara,-378.284,1.450.673,Southern Metropolitan,8920.0
Camberwell,22 Spencer Rd,4,h,1855000.0,S,O'Donoghues,20/05/2017,7.8,3124.0,4.0,1.0,1.0,500.0,,,Boroondara,-378.304,1.450.709,Southern Metropolitan,8920.0
Camberwell,44 Morey St,4,h,1500000.0,PI,Marshall,22/04/2017,7.8,3124.0,4.0,2.0,2.0,468.0,,,Boroondara,-378.417,145.097,Southern Metropolitan,8920.0
Camberwell,1/16 Dower St,3,u,835000.0,S,Marshall,29/04/2017,7.8,3124.0,3.0,1.0,1.0,112.0,85.0,1960.0,Boroondara,-378.378,1.450.949,Southern Metropolitan,8920.0
Canterbury,14 Rubens Gr,5,h,3115000.0,SP,Fletchers,08/04/2017,9.0,3126.0,5.0,3.0,0.0,715.0,,1920.0,Boroondara,-378.192,145.067,Southern Metropolitan,3265.0
Canterbury,4/69 Wattle Valley Rd,2,u,913000.0,S,Fletchers,08/04/2017,9.0,3126.0,2.0,1.0,1.0,0.0,,,Boroondara,-378.322,1.450.816,Southern Metropolitan,3265.0
Canterbury,25 Faversham Rd,4,h,2510000.0,PI,Kay,13/05/2017,9.0,3126.0,4.0,3.0,2.0,789.0,,,Boroondara,-378.214,1.450.843,Southern Metropolitan,3265.0
Canterbury,49 Mangarra Rd,5,h,8000000.0,VB,Sotheby's,13/05/2017,9.0,3126.0,5.0,5.0,4.0,2079.0,464.3,1880.0,Boroondara,-378.179,1.450.694,Southern Metropolitan,3265.0
Canterbury,36 The Ridge,3,t,1775000.0,VB,Jellis,13/05/2017,9.0,3126.0,3.0,2.0,2.0,410.0,,,Boroondara,-378.178,1.450.649,Southern Metropolitan,3265.0
Canterbury,17 View St,3,h,3725000.0,S,Marshall,13/05/2017,9.0,3126.0,3.0,2.0,2.0,857.0,250.0,,Boroondara,-378.203,1.450.785,Southern Metropolitan,3265.0
Carlton North,235 Amess St,4,h,3450000.0,S,Nelson,13/05/2017,3.2,3054.0,4.0,2.0,1.0,515.0,203.0,1905.0,Yarra,-377.817,1.449.742,Northern Metropolitan,3106.0
Carlton North,72 Pigdon St,2,h,1290000.0,S,Nelson,13/05/2017,3.2,3054.0,2.0,1.0,0.0,119.0,76.77,,Yarra,-377.822,1.449.748,Northern Metropolitan,3106.0
Carlton North,408 Canning St,3,h,1614500.0,S,Woodards,20/05/2017,3.2,3054.0,3.0,1.0,0.0,167.0,,,Yarra,-377.875,1.449.749,Northern Metropolitan,3106.0
Carlton North,90 Fenwick St,4,h,1550000.0,S,Woodards,20/05/2017,3.2,3054.0,4.0,1.0,0.0,202.0,,,Yarra,-377.875,1.449.732,Northern Metropolitan,3106.0
Carlton North,9/600 Station St,1,u,595000.0,S,Nelson,20/05/2017,3.2,3054.0,1.0,1.0,0.0,0.0,,1940.0,Yarra,-377.823,1.449.767,Northern Metropolitan,3106.0
Carlton North,32 Princes St,3,h,1300000.0,PI,Craig,22/04/2017,3.2,3054.0,4.0,1.0,0.0,223.0,,,Yarra,-377.927,1.449.745,Northern Metropolitan,3106.0
Carlton North,271 Canning St,5,h,2450000.0,S,Woodards,29/04/2017,3.2,3054.0,5.0,3.0,2.0,268.0,,,Yarra,-377.915,1.449.737,Northern Metropolitan,3106.0
Carnegie,1/376 Neerim Rd,4,t,1201000.0,S,Ray,06/05/2017,11.4,3163.0,4.0,2.0,2.0,273.0,,2000.0,Glen Eira,-378.898,1.450.632,Southern Metropolitan,7822.0
Carnegie,2/60 Woornack Rd,2,u,635000.0,S,Noel,06/05/2017,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1980.0,Glen Eira,-378.981,1.450.619,Southern Metropolitan,7822.0
Carnegie,60 Miller St,2,h,1424000.0,S,Max,08/04/2017,11.4,3163.0,2.0,1.0,1.0,575.0,,,Glen Eira,-378.972,1.450.524,Southern Metropolitan,7822.0
Carnegie,12/194 Neerim Rd,1,u,285000.0,S,Anderson,08/04/2017,11.4,3163.0,1.0,1.0,1.0,0.0,,,Glen Eira,-378.875,1.450.489,Southern Metropolitan,7822.0
Carnegie,3/9 Poplar Gr,1,u,305000.0,S,Woodards,08/04/2017,11.4,3163.0,1.0,1.0,1.0,0.0,46.0,1960.0,Glen Eira,-378.858,1.450.632,Southern Metropolitan,7822.0
Carnegie,1/80 Oakleigh Rd,3,u,1105000.0,S,Gary,13/05/2017,11.4,3163.0,3.0,2.0,2.0,271.0,,1997.0,Glen Eira,-378.993,1.450.531,Southern Metropolitan,7822.0
Carnegie,88A Truganini Rd,3,h,1200000.0,PI,hockingstuart,13/05/2017,11.4,3163.0,3.0,2.0,2.0,515.0,156.0,1930.0,Glen Eira,-378.924,1.450.541,Southern Metropolitan,7822.0
Carnegie,4/49 Coorigil Rd,3,u,945000.0,S,hockingstuart,20/05/2017,11.4,3163.0,3.0,1.0,2.0,1103.0,100.0,1987.0,Glen Eira,-378.958,1.450.603,Southern Metropolitan,7822.0
Carnegie,2/13 Emily St,2,u,603000.0,S,hockingstuart,20/05/2017,11.4,3163.0,2.0,1.0,1.0,2.0,,,Glen Eira,-378.912,1.450.644,Southern Metropolitan,7822.0
Carnegie,34 Hunter St,3,h,1390000.0,S,Gary,20/05/2017,11.4,3163.0,3.0,2.0,2.0,585.0,,,Glen Eira,-379.027,1.450.582,Southern Metropolitan,7822.0
Carnegie,26 Railway Rd,4,h,1667000.0,S,Ray,20/05/2017,11.4,3163.0,4.0,2.0,2.0,615.0,193.0,1920.0,Glen Eira,-378.928,1.450.531,Southern Metropolitan,7822.0
Carnegie,4/5 Gnarwyn Rd,1,u,330000.0,S,Ray,22/04/2017,11.4,3163.0,1.0,1.0,1.0,0.0,46.0,1960.0,Glen Eira,-378.944,1.450.616,Southern Metropolitan,7822.0
Carnegie,1/4 Kokaribb Rd,3,u,577000.0,S,hockingstuart,29/04/2017,11.4,3163.0,3.0,1.0,1.0,0.0,84.0,1965.0,Glen Eira,-378.866,1.450.561,Southern Metropolitan,7822.0
